,Unnamed: 0.1,Unnamed: 0,Portfolio / Property Name,Street Address,City,State,Country,Zip Code,Sector,Subsector,Sector Attribute,Part of Mixed Use Development,Market,Submarket,Size,Size Type,Sale Date,Stake Sold,Local Currency Sale Price (M),Local Currency Symbol,Sale Price Per (in Local Currency),Selected Currency Sale Price ($) (M),Submarket Grade,Property Cap Rate,Property Cap Rate Type,Part of a Portfolio?,Buyer Objective,To be demolished,Buyer Broker,Seller Broker,Land Area (acres),Stories,Parking,Buildings,Year Built,Year Renovated,Occupancy,Green Street Market Cap Rate,Submarket Cap Rate,Zip Code Cap Rate,Lender,1st Mortgage,Verified?,Buyer_1,Buyer_2,Buyer_3,Buyer_4,Seller_1,Seller_2,Seller_3,Seller_4,id_lt_x,propertykey_id,statuspriceadjustedusd_amt_cpiNOTadj,price_cpiNOTadj,propertykey_id_typeadj,propertytype_adj,propertyname_raw,status_dt,intconveyed_nb,intconveyed,address,buyername1,buyername2,buyername3,buyername4,sellername1,sellername2,sellername3,sellername4,zip_cd,psf/ppu,sqft_nb_OG,units_OG,id_lt_y,score
4857,4857,489,Statesville Shops,"9401 Statesville Road, Charlotte, NC 28269",Charlotte,NC,United States,28269.0,Strip Center,Neighborhood Center,Without a Grocer,No,Charlotte,Northeast,36691.0,SF,2019-09-12,1.0,7.27,$,198.05,,B+,0.081,As Reported,No,,No,,Marcus & Millichap IPA,3.9752,,0.0,1.0,2004.0,,1.0,0.07052899,0.07287674,0.07432308,,,Yes,,,,,,,,,8272,229125,7266677.0,7266677.0,67886,Retail,Statesville Shops,2019-09-12,1.0,,9401 Statesville Rd,HUDSON INVESTORS OF NORTH CAROLINA,,,,STONEGATE DEVELOPERS,,,,28269.0,198.0507,36691.0,,5715,0.9999996
4858,4858,491,Grove at Wesley Chapel,"6105 Wesley Grove Boulevard, Wesley Chapel, FL 33544",Wesley Chapel,FL,United States,33544.0,Strip Center,Power Center,,No,Other,,471000.0,SF,2019-09-12,1.0,62.7,$,133.12,,,,,No,,No,,JLL,,,0.0,,,,,,,,,,Yes,Mishorim Gold Properties, Mishorim Real Estate Investments,,,Barings LLC,,,,8274,242029,62700000.0,62700000.0,69930,Retail,Grove at Wesley Chapel,2019-09-12,1.0,,6105 Wesley Grove Blvd,MISHORIM INVESTMENT,,,,ECHO REALTY,BARINGS,,,33544.0,133.0422,471279.0,,5874,0.99999994
4859,4859,494,400 Saint Armands Circle,"400 Saint Armands Circle, Sarasota, FL 34236",Sarasota,FL,United States,34236.0,Strip Center,Unanchored Strip,,No,"Sarasota, FL",,13228.0,SF,2019-09-11,1.0,6.95,$,525.4,,,,,No,,No,,,,,,,1972.0,,,,,,,,Yes,,,,,,,,,8277,579985,6950000.0,6950000.0,89052,Office,400 Saint Armands Circle,2019-09-11,1.0,,400 Saint Armands Cir,BENDERSON DEVELOPMENT,,,,DIVENTI,,,,34236.0,525.4007,13228.0,,7833,1.0000002
4860,4860,495,Bella Palma Plaza Shops,"2300 Mason Road, Katy, TX 77450",Katy,TX,United States,77450.0,Strip Center,Unanchored Strip,,No,Houston,Far Northwest,15000.0,SF,2019-09-11,1.0,5.15,$,343.33,,B+,0.06797099,Green Street Market Estimate,No,,No,,NAI Global,,,0.0,,,,,0.07466246,0.07351681,0.07097683,,,Yes,,,,,,,,,8278,1365587,5000000.0,5000000.0,139427,Retail,Bella Palma Shops,2019-09-09,1.0,,2300 S Mason Rd,FINIAL GROUP,,,,JAMES STANKA,,,,77450.0,326.8615,15297.0,,13382,0.9269031
4861,4861,497,Santa Rosa Commons,"4739 U.S. 90, Pace, FL 32571",Pace,FL,United States,32571.0,Strip Center,Community Center,With a Grocer,No,Pensacola,,139000.0,SF,2019-09-11,1.0,25.72,$,185,,,,,No,,No,,JLL,,,0.0,,,,,,,,,,Yes,Stirling Properties,,,,Vereit,,,,8280,253685,25715000.0,25715000.0,70793,Retail,Santa Rosa Commons,2019-09-11,1.0,,4739 Hwy 90,STIRLING PROPERTIES,,,,COLE REIT,VEREIT,,,32571.0,185.1999,138850.0,,5917,0.99999905
4862,4862,498,120 Tom Hill Sr Boulevard,"120 Tom Hill Sr Boulevard, Macon, GA 31210",Macon,GA,United States,31210.0,Strip Center,Strip / Convenience,,No,Macon,,15139.0,SF,2019-09-10,1.0,5.0,$,330.27,,,0.0665,As Reported,No,,No,,,1.48,1.0,,,2016.0,,1.0,,,,,,Yes,,,,,,,,,8281,1365246,5000000.0,5000000.0,139373,Retail,120 Tom Hill Sr Boulevard,2019-10-09,1.0,,120 Tom Hill Sr Blvd,YELLOW BIRD HOLDING,,,,FICKLING AND,,,,31210.0,331.565,15080.0,,13379,0.99999976
4863,4863,499,West Creek,"4404 West William Cannon Drive, Austin, TX 78749",Austin,TX,United States,78749.0,Strip Center,Unanchored Strip,,No,Austin,Southwest,53000.0,SF,2019-09-10,1.0,18.6,$,350.94,,A++,0.05905014,Green Street Market Estimate,No,,No,,JLL,,,0.0,,,,,0.06423718,0.06154131,0.06143942,,,Yes,Ramrock Real Estate,,,,InvenTrust Properties,,,,8282,154868,18700000.0,18700000.0,45535,Retail,West Creek Center,2019-09-10,1.0,,4404 W William Cannon Dr,RAMROCK REAL ESTATE,,,,INVENTRUST,INVENTRUST,,,78749.0,350.5943,53338.0,,3781,0.9155064
4864,4864,500,Sabre Springs,"11385 Poway Road, San Diego, CA 92128",San Diego,CA,United States,92128.0,Strip Center,Unanchored Strip,,No,San Diego,I-15 Corridor,15000.0,SF,2019-09-10,1.0,6.8,$,453.33,,B+,0.06191516,Green Street Market Estimate,No,,No,CBRE Group,CBRE Group,1.0,1.0,0.0,1.0,,,1.0,0.07004441,0.06968245,0.06771574,,,Yes,,,,,,,,,8283,23933,6800000.0,6800000.0,6603,Retail,Sabre Springs Plaza,2019-09-10,1.0,,11385-11395 Poway Rd,LAURIE ROSENTHAL,,,,CAPSTONE ADVISORS,,,,92128.0,452.1577,15039.0,1.0,522,0.91535777
4865,4865,501,Ahwatukee Mercado,"4747 East Elliot Road, Phoenix, AZ 85044",Phoenix,AZ,United States,85044.0,Strip Center,Neighborhood Center,With a Grocer,No,Phoenix,South,54000.0,SF,2019-09-10,1.0,9.0,$,166.67,,B+,0.06886457,Green Street Market Estimate,No,,No,CBRE Group,CBRE Group,,1.0,0.0,,,,0.64,0.07187497,0.07445781,0.07101538,,,Yes,Westwood Financial,,,,,,,,8284,159504,9000000.0,9000000.0,46861,Retail,Ahwatukee Mercado,2019-08-31,1.0,,4623 E Elliot Rd,WESTWOOD FINANCIAL,,,,TRIGATE CAPITAL,RSF PARTNERS,,,85044.0,166.4663,54065.0,,3899,0.9999993
4866,4866,502,1201 South Los Angeles Street,"1201 South Los Angeles Street, Los Angeles, CA 90015",Los Angeles,CA,United States,90015.0,Strip Center,Street Retail,Urban Store Front,No,Los Angeles,Downtown / Hollywood,20000.0,SF,2019-09-10,1.0,10.25,$,512.5,,B+,0.06080191,Green Street Market Estimate,No,,No,CBRE Group,CBRE Group,,1.0,0.0,,,,,0.06686057,0.06595909,0.06959936,,,Yes,4D Development,,,,,,,,8285,1259197,10250000.0,10250000.0,127263,Retail,1201 South Los Angeles Avenue,2019-08-30,1.0,,1201 S Los Angeles St,4D DEVELOPMENT AND INVESTMENT,,,,SOON PAK,,,,90015.0,501.7132,20430.0,,12148,0.99055374
4869,4869,507,Lima Marketplace,"10001 Lima Road, Fort Wayne, IN 46818",Fort Wayne,IN,United States,46818.0,Strip Center,Power Center,,No,"Fort Wayne, IN",,107000.0,SF,2019-09-09,1.0,17.75,$,165.89,,,,,No,,No,,JLL,,,0.0,,,,,,,,,,Yes,,,,,,,,,8290,545999,13609701.64,13609701.64,85424,Retail,Lima Marketplace,2019-09-06,1.0,,10001 Lima Rd,MID AMERICA MANAGEMENT,,,,KITE REALTY GROUP,,,,46818.0,136.46,99734.0,,7473,0.99999934
4870,4870,508,Woodscreek Commons,"702 South Randall Road, Algonquin, IL 60102",Algonquin,IL,United States,60102.0,Strip Center,Power Center,,No,Chicago,McHenry County,210000.0,SF,2019-09-09,1.0,19.1,$,90.95,,B-,0.06802216,Green Street Market Estimate,No,,No,,JLL,,,0.0,,,,,0.07450178,0.07672036,0.07451225,,,Yes,Bridge33 Capital,,,,Rubloff Development Group Inc.,,,,8291,1256940,19100000.0,19100000.0,127013,Retail,Woodscreek Commons,2019-09-09,1.0,,702 S Randall Rd,BRIDGE33 CAPITAL,,,,US BANCORP,,,,60102.0,91.0005,209889.0,,12111,0.9999997
4871,4871,510,Kings Crossing,"6301 Richmond Highway, Alexandria, VA 22306",Alexandria,VA,United States,22306.0,Strip Center,Power Center,,No,D.C. Metro,SE Fairfax,113000.0,SF,2019-09-06,1.0,23.7,$,209.73,,B+,0.06543255,Green Street Market Estimate,No,,No,,Newmark Group,,,0.0,,,,,0.06749734,0.06973653,0.0737828,,,Yes,Rosenthal Properties,,,,Clarion Partners,,,,8293,1424357,23700000.0,23700000.0,144734,Retail,Kings Crossing,2019-09-06,1.0,,6301 Richmond Hwy,ROSENTHAL PROPERTIES,,,,CLARION PARTNERS,,,,22306.0,677.1429,35000.0,,16799,1.0000001
4872,4872,511,Cleveland Marketplace,"27650 Bermont Road, Punta Gorda, FL 33982",Punta Gorda,FL,United States,33982.0,Strip Center,Neighborhood Center,With a Grocer,No,"Punta Gorda, FL",,69000.0,SF,2019-09-06,1.0,5.2,$,75.36,,,0.084,As Reported,No,,No,Marcus & Millichap IPA,Marcus & Millichap IPA,,,0.0,,,,,,,,,,Yes,,,,,,,,,8294,1433959,5200000.0,5200000.0,145111,Retail,Cleveland Marketplace,2019-09-06,1.0,,27650 Bermont Rd,,,,,,,,,33982.0,78.2414,66461.0,,17145,0.99999946
4873,4873,513,Tenholder Plaza,"122 South County Center Way, St. Louis, MO 63129",St. Louis,MO,United States,63129.0,Strip Center,Neighborhood Center,Without a Grocer,No,St. Louis,South County,45000.0,SF,2019-09-05,1.0,9.5,$,211.11,,B,0.068,As Reported,No,,No,,Marcus & Millichap IPA,3.31,1.0,0.0,2.0,1970.0,2010.0,,0.08490231,0.08617136,0.08543835,,,Yes,,,,,,,,,8296,31342,9500000.0,9500000.0,8732,Retail,Tenholder Plaza,2019-09-05,1.0,,122 S County Center WAY,ENVISION INTERNATIONAL PROPERTIES,,,,TENHOLDER PROPERTIES,,,,63129.0,214.0604,44380.0,,714,1.0000002
4874,4874,516,Fairview Heights Plaza,"49 Ludwig Drive, Fairview Heights, IL 62208",Fairview Heights,IL,United States,62208.0,Strip Center,Unanchored Strip,,No,St. Louis,Metro Illinois,199000.0,SF,2019-09-03,1.0,9.05,$,45.48,,B-,0.0864896,Green Street Market Estimate,No,,No,,CBRE Group,3.69,1.0,0.0,1.0,,,,0.08490231,0.08895092,0.09367171,,,Yes,,,,,,,,,8299,163579,9050000.0,9050000.0,48105,Retail,Fairview Heights Plaza,2019-08-29,1.0,,48-81 Ludwig Dr,NAMDAR REALTY GROUP,,,,TORCHLIGHT LOAN SERVICES,JPMCC 2011 C5,,,62208.0,54.0328,167491.0,,4022,1.0000005
4875,4875,518,901 Currency Circle,"901 Currency Circle, Lake Mary, FL 32746",Lake Mary,FL,United States,32746.0,Strip Center,Unanchored Strip,,No,Orlando,Seminole,13741.0,SF,2019-09-01,1.0,9.15,$,665.89,,A,0.0698,As Reported,No,,No,,,1.8,1.0,,,2017.0,,1.0,0.07515385,0.07309362,0.07269691,,,Yes,,,,,,,,,8301,1431777,9150000.0,9150000.0,144990,Retail,901 Currency Circle,2019-09-12,1.0,,901 Currency Cir,TRAPEZA,,,,HUPP REALTY ADVISORS,,,,32746.0,665.8904,13741.0,,17033,1.0000002
4876,4876,522,26532 Towne Centre Drive,"26532 Towne Centre Drive, Lake Forest, CA 92610",Lake Forest,CA,United States,92610.0,Strip Center,Power Center,,No,Orange County,South County,121000.0,SF,2019-09-01,1.0,22.25,$,183.88,,A,0.05827401,Green Street Market Estimate,No,,No,,Newmark Group,,,0.0,,,,,0.06686057,0.06523758,0.06396948,,,Yes,,,,,Combined Properties Inc.,,,,8305,1436747,22250000.0,22250000.0,145302,Retail,26532 Towne Centre Drive,2019-09-30,1.0,,26532 Towne Centre Dr,CHE CHEN SHU FEN LIU,,,,FOOTHILL RANCH,,,,92610.0,184.1674,120814.0,,17331,0.9999995
4877,4877,523,Union Walk,"180 South Union Boulevard, Lakewood, CO 80228",Lakewood,CO,United States,80228.0,Strip Center,Unanchored Strip,,No,Denver,West,12000.0,SF,2019-09-01,1.0,5.03,$,418.75,,A,0.06409362,Green Street Market Estimate,No,,No,,Newmark Group,1.0,,0.0,1.0,,,,0.07034763,0.06938254,0.06926746,,,Yes,,,,,"Matrix Group, Inc.",,,,8306,68190,5025000.0,5025000.0,19701,Retail,Union Walk,2019-09-12,1.0,,180 S Union Blvd,KIM NIEDERMAN,,,,MATRIX GROUP,,,,80228.0,416.563,12063.0,,1633,1.0000004
4878,4878,524,Colonial Village Shopping Center,"7002 Reisterstown Road, Baltimore, MD 21215",Baltimore,MD,United States,21215.0,Strip Center,Neighborhood Center,With a Grocer,No,Baltimore,Baltimore City,48000.0,SF,2019-09-01,1.0,5.5,$,114.58,,C+,0.08768031,Green Street Market Estimate,No,,No,,Neuman Commercial Group,,,0.0,,,,,0.07762497,0.08561424,0.08954078,,,Yes,,,,,Fedder Management Corporation,,,,8307,199090,5920000.0,5920000.0,58832,Retail,Colonial Village,2019-09-17,1.0,,7002-7014 Reisterstown Rd,SOLOMON A SPETNER,,,,FEDDER,,,,21215.0,116.6411,50754.0,,4977,0.87010086
4879,4879,526,Georgetown Centre,"3040 M Street Northwest, Washington, DC 20007",Washington,DC,United States,20007.0,Strip Center,Street Retail,Urban Store Front,No,D.C. Metro,D.C.,44000.0,SF,2019-09-01,1.0,49.75,$,"1,130.68",,B+,0.05344328,Green Street Market Estimate,No,,No,,Eastdil Secured,0.2902,3.0,0.0,1.0,,,1.0,0.06749734,0.06857468,0.05965418,,,Yes,Cara Investment GmbH, Lincoln Property Co.,,,Vornado Realty Trust,,,,8309,119856,49750000.0,49750000.0,35273,Retail,Georgetown Center,2019-09-18,1.0,,3040 M St NW,LINCOLN PROPERTIES,CARA INVESTMENT GMBH,,,VORNADO,,,,20007.0,1184.5238,42000.0,,2906,0.92482555
4880,4880,528,Northbrook Shopping Center,"5264 West 34th Street, Houston, TX 77092",Houston,TX,United States,77092.0,Strip Center,Community Center,With a Grocer,No,Houston,Northwest,174000.0,SF,2019-08-31,1.0,26.1,$,150,,A,0.07894653,Green Street Market Estimate,No,,No,,CBRE Group,15.041,,0.0,6.0,,,,0.07466246,0.07053525,0.08522374,,,Yes,Wu Family Trust,,,,Weingarten Realty Investors,,,,8311,482650,41333560.8,41333560.8,79663,Retail,Northbrook Center,2019-08-28,1.0,,5306 W 34th St,WU PROPERTIES,SHANGJU YANG,XIAO YAN LIANG,,WEINGARTEN REALTY,,,,77092.0,236.76,174580.0,,6769,0.8891321
4881,4881,531,PMG Plaza,"1101 North Federal Highway, Fort Lauderdale, FL 33304",Fort Lauderdale,FL,United States,33304.0,Strip Center,Unanchored Strip,,No,Fort Lauderdale,Fort Lauderdale,38000.0,SF,2019-08-30,1.0,15.84,$,416.84,,A-,0.0628525,Green Street Market Estimate,No,,No,Marcus & Millichap IPA,Marcus & Millichap IPA,,,0.0,,,,,0.06798533,0.06868278,0.06704623,,,Yes,Elysee Investments,,,,,,,,8314,1416855,15840000.0,15840000.0,144497,Retail,PMG Plaza,2019-08-30,1.0,,1101 N Federal Hwy,ELYSEE INVESTMENT CO OF MIAMI,,,,PMG ENTERPRISES DWV INVESTMENT PETER GAYDA,,,,33304.0,413.2102,38334.0,,16608,0.99999976
4882,4882,532,Ashley Plaza,"201 North Berkeley Boulevard, Goldsboro, NC 27534",Goldsboro,NC,United States,27534.0,Strip Center,Power Center,,No,"Goldsboro, NC",,160356.0,SF,2019-08-30,1.0,15.2,$,94.79,,,0.057,As Reported,No,,No,,JLL,,,0.0,,1977.0,2018.0,0.98,,,,,,Yes,Medalist Properties,,,,RCG Ventures,,,,8315,533742,15200000.0,15200000.0,84498,Retail,Ashley Plaza,2019-08-30,1.0,leasehold,201 N Berkeley Blvd,MEDALIST DIVERSIFIED REIT,,,,RCG VENTURES,,,,27534.0,94.7891,160356.0,,7383,1.0
4883,4883,533,Silver City Town Center,"115 North Mustang Road, Mustang, OK 73064",Mustang,OK,United States,73064.0,Strip Center,Neighborhood Center,Without a Grocer,No,Oklahoma City,,87000.0,SF,2019-08-30,1.0,5.55,$,63.79,,,0.0903,As Reported,No,,No,,JLL,,1.0,0.0,,1974.0,,0.92,,,,,,Yes,,,,,,,,,8316,11043,8253520.0,8253520.0,2744,Retail,Silver City Town Center,2019-08-30,1.0,,101 N Mustang Rd,,,,,RPM INVESTMENT,,,,73064.0,93.79,88000.0,,197,0.99999964
4884,4884,534,County Line Plaza,"15501 Bustleton Avenue, Philadelphia, PA 19116",Philadelphia,PA,United States,19116.0,Strip Center,Power Center,,No,Philadelphia,North,75000.0,SF,2019-08-30,1.0,9.08,$,121,,B,0.0771,As Reported,No,,No,,JLL,7.67,,0.0,,1997.0,,0.9,0.0739863,0.08062629,0.07652966,,,Yes,,,,,Slate Property Group,,,,8317,720980,9075000.0,9075000.0,94846,Retail,County Line Plaza,2019-08-27,1.0,,15501 Bustleton Ave,ROBERTO PUPO,,,,SLATE GROCERY REIT,,,,19116.0,119.9762,75640.0,,8489,1.0000001
4886,4886,540,280-288 Utica Avenue,"280 Utica Avenue, Brooklyn, NY 11213",Brooklyn,NY,United States,11213.0,Strip Center,Street Retail,Urban Store Front,Yes,New York,Brooklyn,11000.0,SF,2019-08-28,1.0,7.33,$,665.91,,A-,0.06054182,Green Street Market Estimate,No,,No,,Cushman & Wakefield,0.1246,3.0,0.0,1.0,,,,0.06749734,0.06717898,0.06896589,,,Yes,David Bowen, Matthew Wright,,,Jung Kwon,,,,8323,1410519,7325000.0,7325000.0,144178,Retail,280-288 Utica Avenue,2019-07-31,1.0,,284 Utica Ave,MARK BULLOCK,DAVID BOWEN,,,JUNG HAK KWON,,,,11213.0,678.2407,10800.0,11.0,16308,1.0000001
4887,4887,541,Monrovia Landing,"723 East Huntington Drive, Monrovia, CA 91016",Monrovia,CA,United States,91016.0,Strip Center,Power Center,,No,Los Angeles,San Gabriel Valley,96885.0,SF,2019-08-28,1.0,30.5,$,314.81,,B+,0.054,As Reported,No,,No,,CBRE Group,,,0.0,,1972.0,2018.0,1.0,0.06686057,0.06838374,0.06628955,,,Yes,,,,,Telos Capital, Warner Pacific Properties,,,8324,1167072,30500000.0,30500000.0,114846,Retail,Monrovia Landing,2019-08-15,1.0,,723-737 E Huntington Dr,MOJTABA SAJJADIEH,,,,TELOS CAPITAL,WARNER PACIFIC,,,91016.0,314.8062,96885.0,,11000,1.0000004
4889,4889,545,1438 South Power Road,"1438 South Power Road, Mesa, AZ 85206",Mesa,AZ,United States,85206.0,Strip Center,Unanchored Strip,,No,Phoenix,Mesa,8000.0,SF,2019-08-27,1.0,5.43,$,678.13,,A-,0.05063531,Trailing 12 months,Yes,,No,CBRE Group,CBRE Group,,1.0,0.0,,2013.0,,1.0,0.07187497,0.07187344,0.07101538,,,Yes,,,,,TradeCor,,,,8328,553786,5425000.0,5425000.0,86156,Retail,1438 South Power Road,2019-08-27,1.0,,1438 S Power Rd,DML PORTENT 2,,,,TRADECOR PARTNERS,,,,85206.0,657.4164,8252.0,,7553,1.0000001
4890,4890,547,31-57 South B Street,"31 South B Street, San Mateo, CA 94401",San Mateo,CA,United States,94401.0,Strip Center,Unanchored Strip,,No,San Francisco,San Mateo,9000.0,SF,2019-08-27,1.0,6.83,$,759,,A+,0.06415779,Green Street Market Estimate,No,,No,CBRE Group,CBRE Group,,1.0,0.0,,,,,0.06686057,0.0633314,0.06739229,,,Yes,Prometheus Real Estate Group,,,,,,,,8330,1417455,6831000.0,6831000.0,144521,Retail,31 South B Street,2019-08-12,1.0,,31 S B St,PROMETHEUS REAL ESTATE,,,,JAMES GB DEMARTINI III FREDERICK W DEMARTINI,,,,94401.0,731.7622,9335.0,,16628,0.9215954
4891,4891,548,6821 Stockton Boulevard,"6821 Stockton Boulevard, Sacramento, CA 95823",Sacramento,CA,United States,95823.0,Strip Center,Neighborhood Center,With a Grocer,No,Sacramento,Florin / Elk Grove,100787.0,SF,2019-08-26,1.0,19.0,$,188.52,,B,0.08431131,Green Street Market Estimate,No,,No,,,,,0.0,,2008.0,,,0.08065719,0.08179475,0.08904334,,,Yes,,,,,,,,,8331,1166997,19000000.0,19000000.0,114833,Retail,6833 Stockton Boulevard,2019-08-27,1.0,,6833 Stockton Blvd,TUYET PHAM LUONG KIEN GIANG LUONG,,,,VI HAN LU,,,,95823.0,188.5164,100787.0,,10999,0.9790632
4893,4893,553,Lake Drive Plaza,"915 Hardy Road, Vinton, VA 24179",Vinton,VA,United States,24179.0,Strip Center,Community Center,With a Grocer,No,"Roanoke, VA",,163312.0,SF,2019-08-26,1.0,16.65,$,101.95,,,0.075,As Reported,No,,No,,CBRE Group,,1.0,0.0,,,,1.0,,,,,,Yes,,,,,,,,,8336,226592,16650000.0,16650000.0,67114,Retail,Lake Drive Plaza,2019-08-26,1.0,,915 Hardy Rd,RR VINTON,,,,BRIXMOR,,,,24179.0,103.9242,160213.0,,5654,0.9999997
4894,4894,555,440 East Sandford Boulevard,"440 East Sandford Boulevard, Mount Vernon, NY 10550",Mount Vernon,NY,United States,10550.0,Strip Center,Unanchored Strip,,No,Other,,22000.0,SF,2019-08-26,1.0,8.0,$,363.64,,,,,No,,No,,CBRE Group,,1.0,0.0,,,,,,,,,,Yes,,,,,,,,,8338,1434623,8000000.0,8000000.0,145178,Retail,440 E Sandford Boulevard,2019-08-26,1.0,,440 E Sandford Blvd,LIZ CHEN,,,,SAN COL,,,,10550.0,366.5353,21826.0,,17211,0.96435064
4895,4895,556,Corona Orchard Shopping Center,"1297 East Ontario Avenue, Corona, CA 92881",Corona,CA,United States,92881.0,Strip Center,Neighborhood Center,Without a Grocer,No,Inland Empire,Corona,45000.0,SF,2019-08-23,1.0,19.2,$,426.67,,B-,,,No,,No,,,0.26173095,1.0,,,2005.0,,,0.07580563,0.07204377,0.067594,,,Yes,,,,,,,,,8339,1443595,19200000.0,19200000.0,145545,Retail,Corona Orchard Center,2019-08-23,1.0,,1297 E Ontario Ave,BEHROUZ SAFI SAMGHABADI,,,,FREDERICK JACKSON HANSHAW TRUST,,,,92881.0,445.8998,43059.0,,17551,0.9240916
4896,4896,558,14103 Ramona Boulevard,"14103 Ramona Boulevard, Baldwin Park, CA 91706",Baldwin Park,CA,United States,91706.0,Strip Center,Neighborhood Center,With a Grocer,No,Los Angeles,San Gabriel Valley,46000.0,SF,2019-08-23,1.0,11.78,$,256.04,,B+,0.06717642,Green Street Market Estimate,No,,No,,Colliers,2.2136,,0.0,4.0,,,,0.06686057,0.06838374,0.07278953,,,Yes,Reliable Properties,,,,Valu Properties,,,,8341,1435191,11778000.0,11778000.0,145227,Retail,14103 Ramona Boulevard,2019-08-22,1.0,,14103 Ramona Blvd,RELIABLE PROPERTIES,,,,ALI A VAZIN,,,,91706.0,256.3388,45947.0,,17259,1.0000002
4897,4897,559,Country Meadows,"19539 Hess Road, Parker, CO 80134",Parker,CO,United States,80134.0,Strip Center,Strip / Convenience,,No,Denver,Southeast,11414.0,SF,2019-08-22,1.0,7.7,$,674.61,,A+,0.0673,As Reported,No,,No,,CBRE Group,3.91,1.0,0.0,2.0,2018.0,,1.0,0.07034763,0.06796541,0.06611135,,,Yes,,,,,,,,,8342,1424017,7700000.0,7700000.0,144720,Retail,Country Meadows Square,2019-08-22,1.0,,19539 Hess Rd,FDL,,,,COUNTRY MEADOWS DEVELOPMENT,,,,80134.0,319.0123,24137.0,,16787,0.8924184
4898,4898,560,Shoppes at Koch Park,"2109 Charbonier Road, Florissant, MO 63031",Florissant,MO,United States,63031.0,Strip Center,Neighborhood Center,With a Grocer,No,St. Louis,Northwest County,78793.0,SF,2019-08-22,1.0,11.0,$,139.61,,C,0.079,As Reported,No,,No,,CBRE Group,5.73,1.0,0.0,1.0,1989.0,2006.0,0.987,0.08490231,0.0972872,0.09757373,,,Yes,Glen Una Management,,,,,,,,8343,766177,11200000.0,11200000.0,97677,Retail,Shoppes at Koch Park,2019-08-22,1.0,,2235 Charbonier Rd,GLEN UNA PROPERTIES,,,,UNICORP,,,,63031.0,142.1446,78793.0,,8827,1.0
4899,4899,561,Two Guys Commons,"905 Loucks Road, York, PA 17404",York,PA,United States,17404.0,Strip Center,Neighborhood Center,With a Grocer,No,"York-Hanover, PA",,111000.0,SF,2019-08-22,1.0,13.12,$,118.19,,,,,No,,No,,CBRE Group,,1.0,0.0,,,,,,,,,,Yes,CenterSquare Investment Management,,,,,,,,8344,453167,13118600.0,13118600.0,78060,Retail,Two Guys Commons,2019-08-07,1.0,,905 Loucks Rd,RW CAPITAL PARTNERS,VASTGOOD PROPERTIES,,,URBAN EDGE,,,,17404.0,118.2069,110980.0,,6609,0.99999994
4900,4900,562,Westview Center,"7630 Barrington Road, Hanover Park, IL 60133",Hanover Park,IL,United States,60133.0,Strip Center,Community Center,With a Grocer,No,Chicago,West,326000.0,SF,2019-08-21,1.0,19.58,$,60.07,,B+,0.07165389,Green Street Market Estimate,No,,No,,JLL,,,0.0,,1989.0,,,0.07450178,0.07219095,0.07817914,,,Yes,Core Acquisitions,,,,Brixmor Property Group,,,,8345,208050,20241250.0,20241250.0,61483,Retail,Westview Center,2019-08-21,1.0,,7630 N Barrington Rd,CORE ACQUISITIONS,,,,BRIXMOR,,,,60133.0,62.1838,325507.0,,5200,0.9999997
4901,4901,563,Crossroads at Chesapeake Square,"4107 Portsmouth Boulevard, Chesapeake, VA 23321",Chesapeake,VA,United States,23321.0,Strip Center,Community Center,With a Grocer,No,Norfolk / Hampton Roads,,199000.0,SF,2019-08-21,1.0,23.1,$,116.08,,,0.0927,As Reported,No,,No,,CBRE Group,,1.0,0.0,,,,0.9,,,,,,Yes,,,,,InvenTrust Properties,,,,8346,148007,23100000.0,23100000.0,43552,Retail,Crossroads at Chesapeake Square,2019-08-21,1.0,,4107 Portsmouth Blvd,AMERICAN COMML REALTY,,,,INVENTRUST,INVENTRUST,,,23321.0,116.2317,198741.0,,3620,0.99999934
4902,4902,565,Frederick Crossing,"7208 Guilford Drive, Frederick, MD 21704",Frederick,MD,United States,21704.0,Strip Center,Unanchored Strip,,No,Other,,295000.0,SF,2019-08-21,1.0,,,,,,,,Yes,,No,,JLL,,,0.0,,,,,,,,,,Yes,Acadia Realty Trust, DLC Management,,,Washington REIT,,,,8348,202648,33100000.0,33100000.0,59876,Retail,Frederick Crossing,2019-08-22,1.0,leasehold,7208 Guilford Dr,ACADIA REALTY,DLC MANAGEMENT,,,WASHREIT,,,,21704.0,112.3085,294724.0,,5082,1.0000001
4903,4903,566,Frederick County Square Shopping Center,"1003 West Patrick Street, Frederick, MD 21703",Frederick,MD,United States,21703.0,Strip Center,Unanchored Strip,,No,Other,,227000.0,SF,2019-08-21,1.0,,,,,,,,Yes,,No,,JLL,,,0.0,,,,,,,,,,Yes,Acadia Realty Trust, DLC Management,,,Washington REIT,,,,8349,453359,21800000.0,21800000.0,78072,Retail,Frederick County Square,2019-08-22,1.0,,1003 W Patrick St,ACADIA REALTY,DLC MANAGEMENT,,,WASHREIT,,,,21702.0,96.0352,227000.0,,6612,0.892785
